chunk_id,content_type,text,section,concepts,learning_objectives,metadata,image_url,image_description
1.3_content_19,text,"Protozoa (singular: protozoan) are protists that make up the backbone of many food webs by providing nutrients for other organisms. Protozoa are very diverse. Some protozoa move with help from hair-like structures called cilia or whip-like structures called flagella. Others extend part of their cell membrane and cytoplasm to propel themselves forward. These cytoplasmic extensions are called pseudopods (“false feet”). Some protozoa are photosynthetic; others feed on organic material. Some are free-living, whereas others are parasitic, only able to survive by extracting nutrients from a host organism. Most protozoa are harmless, but some are pathogens that can cause disease in animals or humans (Figure 1.16).",1.3 Types of Microorganisms,"['cell', 'organ', 'organism']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_heading_20,heading,Fungi,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h3'}",,
1.3_content_21,text,"Fungi (singular: fungus) are also eukaryotes. Some multicellular fungi, such as mushrooms, resemble plants, but they are actually quite different. Fungi are not photosynthetic, and their cell walls are usually made out of chitin rather than cellulose.",1.3 Types of Microorganisms,['cell'],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_22,text,"Unicellular fungi—yeasts—are included within the study of microbiology. There are more than 1000 known species. Yeasts are found in many different environments, from the deep sea to the human navel. Some yeasts have beneficial uses, such as causing bread to rise and beverages to ferment; but yeasts can also cause food to spoil. Some even cause diseases, such as vaginal yeast infections and oral thrush (Figure 1.17).",1.3 Types of Microorganisms,"['cell', 'species']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_23,text,"Other fungi of interest to microbiologists are multicellular organisms called molds. Molds are made up of long filaments that form visible colonies (Figure 1.18). Molds are found in many different environments, from soil to rotting food to dank bathroom corners. Molds play a critical role in the decomposition of dead plants and animals. Some molds can cause allergies, and others produce disease-causing metabolites called mycotoxins. Molds have been used to make pharmaceuticals, including penicillin, which is one of the most commonly prescribed antibiotics, and cyclosporine, used to prevent organ rejection following a transplant.",1.3 Types of Microorganisms,"['cell', 'organ', 'organism']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_heading_24,heading,Check Your Understanding,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h2'}",,
1.3_heading_26,heading,Helminths,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h2'}",,
1.3_content_27,text,"Multicellular parasitic worms called helminths are not technically microorganisms, as most are large enough to see without a microscope. However, these worms fall within the field of microbiology because diseases caused by helminths involve microscopic eggs and larvae. One example of a helminth is the guinea worm, or Dracunculus medinensis, which causes dizziness, vomiting, diarrhea, and painful ulcers on the legs and feet when the worm works its way out of the skin (Figure 1.19). Infection typically occurs after a person drinks water containing water fleas infected by guinea-worm larvae. In the mid-1980s, there were an estimated 3.5 million cases of guinea-worm disease, but the disease has been largely eradicated. In 2014, there were only 126 cases reported, thanks to the coordinated efforts of the World Health Organization (WHO) and other groups committed to improvements in drinking water sanitation.1011",1.3 Types of Microorganisms,"['cell', 'organ', 'organism']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_heading_28,heading,Viruses,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h2'}",,
1.3_content_29,text,"Viruses are acellular microorganisms, which means they are not composed of cells. Essentially, a virus consists of proteins and genetic material—either DNA or RNA, but never both—that are inert outside of a host organism. However, by incorporating themselves into a host cell, viruses are able to co-opt the host’s cellular mechanisms to multiply and infect other hosts.",1.3 Types of Microorganisms,"['cell', 'organ', 'organism', 'protein', 'gene']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_30,text,"Viruses can infect all types of cells, from human cells to the cells of other microorganisms. In humans, viruses are responsible for numerous diseases, from the common cold to deadly Ebola (Figure 1.20). However, many viruses do not cause disease.",1.3 Types of Microorganisms,"['cell', 'organ', 'organism']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_heading_31,heading,Check Your Understanding,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h2'}",,
1.3_heading_33,heading,Microbiology as a Field of Study,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h2'}",,
1.3_content_34,text,"Microbiology is a broad term that encompasses the study of all different types of microorganisms. But in practice, microbiologists tend to specialize in one of several subfields. For example, bacteriology is the study of bacteria; mycology is the study of fungi; protozoology is the study of protozoa; parasitology is the study of helminths and other parasites; and virology is the study of viruses (Figure 1.21). Immunology, the study of the immune system, is often included in the study of microbiology because host–pathogen interactions are central to our understanding of infectious disease processes. Microbiologists can also specialize in certain areas of microbiology, such as clinical microbiology, environmental microbiology, applied microbiology, or food microbiology.",1.3 Types of Microorganisms,"['organ', 'organism']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_35,text,"In this textbook, we are primarily concerned with clinical applications of microbiology, but since the various subfields of microbiology are highly interrelated, we will often discuss applications that are not strictly clinical.",1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_heading_36,heading,Eye on Ethics,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h2'}",,
1.3_heading_37,heading,Bioethics in Microbiology,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h3'}",,
1.3_content_38,text,"In the 1940s, the U.S. government was looking for a solution to a medical problem: the prevalence of sexually transmitted diseases (STDs) among soldiers. Several now-infamous government-funded studies used human subjects to research common STDs and treatments. In one such study, American researchers intentionally exposed more than 1300 human subjects in Guatemala to syphilis, gonorrhea, and chancroid to determine the ability of penicillin and other antibiotics to combat these diseases. Subjects of the study included Guatemalan soldiers, prisoners, prostitutes, and psychiatric patients—none of whom were informed that they were taking part in the study. Researchers exposed subjects to STDs by various methods, from facilitating intercourse with infected prostitutes to inoculating subjects with the bacteria known to cause the diseases. This latter method involved making a small wound on the subject’s genitals or elsewhere on the body, and then putting bacteria directly into the wound.12 In 2011, a U.S. government commission tasked with investigating the experiment revealed that only some of the subjects were treated with penicillin, and 83 subjects died by 1953, likely as a result of the study.13",1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_39,text,"Unfortunately, this is one of many horrific examples of microbiology experiments that have violated basic ethical standards. Even if this study had led to a life-saving medical breakthrough (it did not), few would argue that its methods were ethically sound or morally justifiable. But not every case is so clear cut. Professionals working in clinical settings are frequently confronted with ethical dilemmas, such as working with patients who decline a vaccine or life-saving blood transfusion. These are just two examples of life-and-death decisions that may intersect with the religious and philosophical beliefs of both the patient and the health-care professional.",1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_40,text,"No matter how noble the goal, microbiology studies and clinical practice must be guided by a certain set of ethical principles. Studies must be done with integrity. Patients and research subjects provide informed consent (not only agreeing to be treated or studied but demonstrating an understanding of the purpose of the study and any risks involved). Patients’ rights must be respected. Procedures must be approved by an institutional review board. When working with patients, accurate record-keeping, honest communication, and confidentiality are paramount. Animals used for research must be treated humanely, and all protocols must be approved by an institutional animal care and use committee. These are just a few of the ethical principles explored in the Eye on Ethics boxes throughout this book.",1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_heading_41,heading,Clinical Focus,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h2'}",,
1.3_heading_42,heading,Resolution,1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'heading', 'heading_level': 'h3'}",,
1.3_content_43,text,"Cora’s CSF samples show no signs of inflammation or infection, as would be expected with a viral infection. However, there is a high concentration of a particular protein, 14-3-3 protein, in her CSF. An electroencephalogram (EEG) of her brain function is also abnormal. The EEG resembles that of a patient with a neurodegenerative disease like Alzheimer’s or Huntington’s, but Cora’s rapid cognitive decline is not consistent with either of these. Instead, her doctor concludes that Cora has Creutzfeldt-Jakob disease (CJD), a type of transmissible spongiform encephalopathy (TSE).",1.3 Types of Microorganisms,"['protein', 'gene']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_44,text,"CJD is an extremely rare disease, with only about 300 cases in the United States each year. It is not caused by a bacterium, fungus, or virus, but rather by prions—which do not fit neatly into any particular category of microbe. Like viruses, prions are not found on the tree of life because they are acellular. Prions are extremely small, about one-tenth the size of a typical virus. They contain no genetic material and are composed solely of a type of abnormal protein.",1.3 Types of Microorganisms,"['cell', 'protein', 'gene']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_45,text,"CJD can have several different causes. It can be acquired through exposure to the brain or nervous-system tissue of an infected person or animal. Consuming meat from an infected animal is one way such exposure can occur. There have also been rare cases of exposure to CJD through contact with contaminated surgical equipment14 and from cornea and growth-hormone donors who unknowingly had CJD.1516 In rare cases, the disease results from a specific genetic mutation that can sometimes be hereditary. However, in approximately 85% of patients with CJD, the cause of the disease is spontaneous (or sporadic) and has no identifiable cause.17 Based on her symptoms and their rapid progression, Cora is diagnosed with sporadic CJD.",1.3 Types of Microorganisms,"['tissue', 'gene']","['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_content_46,text,"Unfortunately for Cora, CJD is a fatal disease for which there is no approved treatment. Approximately 90% of patients die within 1 year of diagnosis.18 Her doctors focus on limiting her pain and cognitive symptoms as her disease progresses. Eight months later, Cora dies. Her CJD diagnosis is confirmed with a brain autopsy.",1.3 Types of Microorganisms,[],"['List the various types of microorganisms and describe their defining characteristics', 'Give examples of different types of cellular and viral microorganisms and infectious agents', 'Describe the similarities and differences between archaea and bacteria', 'Provide an overview of the field of microbiology']","{'chapter': 'An Invisible World', 'section_id': '1.3', 'chunk_type': 'content_paragraph'}",,
1.3_figure_1.12,multimodal,"Figure 1.12: Figure 
1.12
 
The relative sizes of various microscopic and nonmicroscopic objects.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.12', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/ccb2d41136898806a7dd14ca9743309fe9f1bc71,"A bar along the bottom indicates size of various objects. At the far right is a from egg at approximately 1 mm. To the left are a human egg and a pollen grain at approximately 0.1 mm. Next are a standard plant and animal cell which range from 10 – 100 µm. Next is a red blood cell at just under 10 µm. Next are a mitochondrion and bacterial cell at approximately 1 µm. Next is a smallpox virus at approximately 500 nm. Next is a flu virus at approximately 100 nm. Next is a polio virus at approximately 50 nm. Next are proteins which range from 5-10 nm. Next are lipids which range from 2-5 nm. Next is C60 (fullerene molecule) which is approximately 1 nm. Finally, atoms are approximately 0.1 nm. Light microscopes can be used to view items larger than 100 nm (the size of a flu virus). Electron microscopes are useful for materials from 1.5 nm (larger than an atom) to 1 µm (the size of many bacteria)."
1.3_figure_1.13,multimodal,"Figure 1.13: Figure 
1.13
 
Common bacterial shapes.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.13', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/30fbd0ae4d3c8bfb33ddae949860101a06ad8ab8,Each shape designation includes a drawing and a micrograph. Coccus is a spherical shape. Bacillus is a rod shape. Vibrio is the shape of a comma. Coccobacillus is an elongated oval. Spirillum is a rigid spiral. Spirochete is a flexible spiral.
1.3_figure_1.14,multimodal,"Figure 1.14: Figure 
1.14
 
Some archaea live in extreme environments, such as the Morning Glory pool, a hot spring in Yellowstone National Park.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.14', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/34011ffde9612713234604506d4dbf03d3078c98,A photograph of a pool of water that changes in color from orange on the edges to blue in the center.
1.3_figure_1.15,multimodal,"Figure 1.15: Figure 
1.15
 
Assorted diatoms, a kind of algae, live in annual sea ice in McMurdo Sound, Antarctica.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.15', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/2bdf2b2c4ce28a625269c20d18119cc4cd0b9c96,A light micrograph with a black background and glowing cells. The cells have many different shapes ranging from circular to stacks of rectangles to almond shaped. A scale bar indicates how much space 100 microns takes up in this figure.
1.3_figure_1.16,multimodal,"Figure 1.16: Figure 
1.16
 
Giardia lamblia, an intestinal protozoan parasite that infects humans and other mammals, causing severe diarrhea.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.16', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/d4dbda6d4ae95e15e57fa2c95c227ccfa7090a6b,"An SEM micrograph showing a triangular cell with three long, thin projections; one from the end and two from the middle of the cell. The cell is approximately 3 x 8 µm in size."
1.3_figure_1.17,multimodal,"Figure 1.17: Figure 
1.17
 
Candida albicans is a unicellular fungus, or yeast.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.17', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/3c0655a2c5d655a5866d7cbfd636abdda0ebb078,A light micrograph with a clear background and blue cells. A long row of cells forms a central strand. Attached to this are clusters of many spherical cells. Each cell is approximately 5 µm in size and contains a nucleus.
1.3_figure_1.18,multimodal,"Figure 1.18: Figure 
1.18
 
Large colonies of microscopic fungi can often be observed with the naked eye, as seen on the surface of these moldy oranges.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.18', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/22b755c0d37d959532da75d4872432b360aac43f,A photograph of a box of moldy oranges.
1.3_figure_1.19,multimodal,"Figure 1.19: Figure 
1.19
 
(a) The beef tapeworm, Taenia saginata, infects both cattle and humans.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.19', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/d3e249bfab16e1f4750ac818353d941eaa12a250,"Figure a is a photograph of a long, flat, white worm folded back and forth on a black background. Figure b shows a lesion on a patient. A worm is being pulled out of the lesion and being wrapped around a matchstick"
1.3_figure_1.20,multimodal,"Figure 1.20: Figure 
1.20
 
(a) Members of the Coronavirus family can cause respiratory infections like the common cold, severe acute respiratory syndrome (SARS), and Middle East respiratory syndrome (MERS).",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.20', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/649177efdb61ece5b1ac90077ec345576b2cbfe7,Figure A is a TEM micrograph showing large circles with many small projections protruding outwards from the edge of the circles. A scale bar shows how large 50 nanometers is relative to this micrograph. Figure B is a TEM micrograph showing long red strands forming a knot-like structure.
1.3_figure_1.21,multimodal,"Figure 1.21: Figure 
1.21
 
(a) A virologist samples eggs from this nest to be tested for the influenza A virus, which causes avian flu in birds.",1.3 Types of Microorganisms,"['visual learning', 'diagram']",,"{'chapter': 'An Invisible World', 'section_id': '1.3', 'figure_number': '1.21', 'chunk_type': 'educational_figure'}",https://openstax.org/apps/image-cdn/v1/f=webp/apps/archive/20250827.171612/resources/6c7907ff7f59ee94f54cf176e16e02de955652b0,(a) A person in a field measuring an egg. (b) A person prepares an assay with a centerfuge. 
1-multiple-choice_heading_0,heading,Multiple Choice,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'heading', 'heading_level': 'h3'}",,
1-multiple-choice_content_1,text,Which of the following foods is NOT made by fermentation?,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_3,text,Who is considered the “father of Western medicine”?,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_5,text,Who was the first to observe “animalcules” under the microscope?,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_7,text,"Who proposed that swamps might harbor tiny, disease-causing animals too small to see?",Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_9,text,Which of the following was NOT a kingdom in Linnaeus’s taxonomy?,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_11,text,Which of the following is a correct usage of binomial nomenclature?,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_13,text,Which scientist proposed adding a kingdom for protists?,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_15,text,Which of the following is NOT a domain in Woese and Fox’s phylogenetic tree?,Multiple Choice,['gene'],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_17,text,Which of the following is the standard resource for identifying bacteria?,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_19,text,Which of the following types of microorganisms is photosynthetic?,Multiple Choice,"['organ', 'organism']",[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_21,text,Which of the following is a prokaryotic microorganism?,Multiple Choice,"['organ', 'organism']",[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_24,text,Which of the following is a type of fungal microorganism?,Multiple Choice,"['organ', 'organism']",[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-multiple-choice_content_26,text,Which of the following is not a subfield of microbiology?,Multiple Choice,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-multiple-choice', 'chunk_type': 'content_paragraph'}",,
1-fill-in-the-blank_heading_0,heading,Fill in the Blank,Fill in the Blank,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'heading', 'heading_level': 'h3'}",,
1-fill-in-the-blank_content_1,text,Thucydides is known as the father of _______________.,Fill in the Blank,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'content_paragraph'}",,
1-fill-in-the-blank_content_2,text,Researchers think that Ötzi the Iceman may have been infected with _____ disease.,Fill in the Blank,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'content_paragraph'}",,
1-fill-in-the-blank_content_3,text,The process by which microbes turn grape juice into wine is called _______________.,Fill in the Blank,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'content_paragraph'}",,
1-fill-in-the-blank_content_4,text,"In binomial nomenclature, an organism’s scientific name includes its ________ and __________.",Fill in the Blank,"['organ', 'organism']",[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'content_paragraph'}",,
1-fill-in-the-blank_content_5,text,Haeckel proposed adding the kingdoms ________ and ________ to his phylogenetic tree.,Fill in the Blank,['gene'],[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'content_paragraph'}",,
1-fill-in-the-blank_content_6,text,__________ are organisms without membrane-bound nuclei.,Fill in the Blank,"['organ', 'organism']",[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'content_paragraph'}",,
1-fill-in-the-blank_content_7,text,______ are microorganisms that are not included in phylogenetic trees because they are acellular.,Fill in the Blank,"['cell', 'organ', 'organism', 'gene']",[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'content_paragraph'}",,
1-fill-in-the-blank_content_8,text,Multicellular parasitic worms studied by microbiologists are called ___________.,Fill in the Blank,['cell'],[],"{'chapter': 'An Invisible World', 'section_id': '1-fill-in-the-blank', 'chunk_type': 'content_paragraph'}",,
1-short-answer_heading_0,heading,Short Answer,Short Answer,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'heading', 'heading_level': 'h3'}",,
1-short-answer_content_1,text,What did Thucydides learn by observing the Athenian plague?,Short Answer,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'content_paragraph'}",,
1-short-answer_content_2,text,Why was the invention of the microscope important for microbiology?,Short Answer,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'content_paragraph'}",,
1-short-answer_content_3,text,"Which of the five kingdoms in Whittaker’s phylogenetic tree are prokaryotic, and which are eukaryotic?",Short Answer,['gene'],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'content_paragraph'}",,
1-short-answer_content_4,text,What molecule did Woese and Fox use to construct their phylogenetic tree?,Short Answer,['gene'],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'content_paragraph'}",,
1-short-answer_content_5,text,Name some techniques that can be used to identify and differentiate species of bacteria.,Short Answer,['species'],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'content_paragraph'}",,
